genus,partitions,pairs,dominance_comparable,incomparable,crossing_pairs,cycles,closest_approach
1,1,0,0,0,0,0,inf
2,2,1,1,0,0,0,inf
15,9111111,4443,3.0,30.0,0.0390100052,1
15,9111111,44421,2.0,34.0,-0.6221319363,1
15,9111111,444111,1.0,36.0,-1.0798882387,1
15,9111111,44331,2.0,36.0,-0.7324862046,1
15,9111111,44322,2.0,38.0,-0.9149855491,1
15,9111111,443211,1.0,40.0,-1.3580544147,1
15,9111111,442221,1.0,42.0,-1.5190017079,1
15,9111111,43332,2.0,40.0,-1.0250741385,1
15,9111111,433311,1.0,42.0,-1.4682379478,1
15,9111111,433221,1.0,44.0,-1.6296728457,1
15,9111111,432222,1.0,46.0,-1.7874431740,1
15,9111111,33333,2.0,42.0,-1.1357572598,1
15,9111111,333321,1.0,46.0,-1.7407951254,1
15,9111111,333222,1.0,48.0,-1.8991433280,1
15,852,771,0.0,-6.0,0.3967078683,0
15,8511,843,1.0,2.0,0.2618541066,1
15,8511,771,1.0,-8.0,0.6461434869,0
15,8511,762,1.0,2.0,0.3095348567,1
15,8511,753,1.0,8.0,0.0880982503,1
15,8511,744,1.0,10.0,0.0060439375,1
15,8511,663,1.0,10.0,0.0290222051,1
15,8511,654,1.0,14.0,-0.1234124951,1
15,8511,555,1.0,16.0,-0.1936251426,1
15,843,771,0.0,-10.0,0.5956758545,0
15,843,762,0.0,0.0,0.1559200296,0
15,843,7611,-1.0,2.0,-0.2947893194,0
15,8421,771,1.0,-14.0,1.0016133317,0
15,8421,762,1.0,-4.0,0.5979485485,0
15,8421,7611,0.0,-2.0,0.3247980184,0
15,8421,753,1.0,2.0,0.4554276165,1
15,8421,744,1.0,4.0,0.4052867454,1
15,8421,663,1.0,4.0,0.4274918913,1
15,8421,654,1.0,8.0,0.3004813308,1
15,8421,555,1.0,10.0,0.2371196445,1
15,84111,8331,1.0,0.0,0.2963641297,0
15,84111,8322,1.0,2.0,0.1650962756,1
15,84111,771,2.0,-16.0,1.2582131948,0
15,84111,762,2.0,-6.0,0.8836852660,0
15,84111,7611,1.0,-4.0,0.5979485485,0
15,84111,753,2.0,0.0,0.7735412778,0
15,84111,7521,1.0,4.0,0.2658501014,1
15,84111,744,2.0,2.0,0.7598720532,1
15,84111,7431,1.0,8.0,0.0880982503,1
15,84111,7422,1.0,10.0,-0.0994118256,1
15,84111,7332,1.0,12.0,-0.2082114605,1
15,84111,663,2.0,2.0,0.7724454395,1
15,84111,6621,1.0,6.0,0.2147487842,1
15,84111,654,2.0,6.0,0.7079069939,1
15,84111,6531,1.0,12.0,-0.0399867799,1
15,84111,6522,1.0,14.0,-0.2294702451,1
15,84111,6441,1.0,14.0,-0.1234124951,1
15,84111,6432,1.0,18.0,-0.4242152160,1
15,84111,6333,1.0,20.0,-0.5347796594,1
15,84111,555,2.0,8.0,0.6601982162,1
15,84111,5541,1.0,16.0,-0.1936251426,1
15,84111,5532,1.0,20.0,-0.4952559921,1
15,84111,5442,1.0,22.0,-0.5820259113,1
15,84111,5433,1.0,24.0,-0.6929596728,1
15,84111,4443,1.0,26.0,-0.7803716262,1
15,8331,771,1.0,-16.0,1.1159407604,0
15,8331,762,1.0,-6.0,0.7028566675,0
15,8331,7611,0.0,-4.0,0.4356407048,0
15,8331,753,1.0,0.0,0.5350039710,0
15,8331,7521,0.0,4.0,-0.0141127380,1
15,8331,75111,-1.0,6.0,-0.2964705381,0
15,8331,744,1.0,2.0,0.5024241602,1
15,8331,663,1.0,2.0,0.5308791688,1
15,8331,6621,0.0,6.0,-0.0748808585,1
15,8331,66111,-1.0,8.0,-0.3071325181,0
15,8331,654,1.0,6.0,0.4285935547,1
15,8331,555,1.0,8.0,0.3709251754,1
15,8322,771,1.0,-18.0,1.2819677665,0
15,8322,762,1.0,-8.0,0.8724355479,0
15,8322,7611,0.0,-6.0,0.6040934473,0
15,8322,753,1.0,-2.0,0.7000176070,0
15,8322,7521,0.0,2.0,0.2286450323,1
15,8322,75111,-1.0,4.0,-0.2278960418,0
15,8322,744,1.0,0.0,0.6650875763,0
15,8322,7431,0.0,6.0,-0.0167081545,1
15,8322,663,1.0,0.0,0.6972984957,0
15,8322,6621,0.0,4.0,0.1841526602,1
15,8322,66111,-1.0,6.0,-0.2278961760,0
15,8322,654,1.0,4.0,0.6386077329,1
15,8322,6531,0.0,10.0,-0.1469287367,1
15,8322,6441,0.0,12.0,-0.2409526808,1
15,8322,555,1.0,6.0,0.5969041897,1
15,8322,5541,0.0,14.0,-0.3123936189,1
15,83211,771,2.0,-20.0,1.5380989909,0
15,83211,762,2.0,-10.0,1.1503091414,0
15,83211,7611,1.0,-8.0,0.8724355479,0
15,83211,753,2.0,-4.0,0.9992019363,0
15,83211,7521,1.0,0.0,0.5350039710,0
15,83211,75111,0.0,2.0,0.2286450323,1
15,83211,744,2.0,-2.0,0.9709457487,0
15,83211,7431,1.0,4.0,0.4052867454,1
15,83211,7422,1.0,6.0,0.1959001723,1
15,83211,7332,1.0,8.0,0.0880982503,1
15,83211,663,2.0,-2.0,0.9976560446,0
15,83211,6621,1.0,2.0,0.5308791688,1
15,83211,66111,0.0,4.0,0.1841526602,1
15,83211,654,2.0,2.0,0.9646372599,1
15,83211,6531,1.0,8.0,0.3004813308,1
15,83211,6522,1.0,10.0,0.0730860593,1
15,83211,6441,1.0,10.0,0.2196387581,1
15,83211,6432,1.0,14.0,-0.1234124951,1
15,83211,6333,1.0,16.0,-0.2360925866,1
15,83211,555,2.0,4.0,0.9516339005,1
15,83211,5541,1.0,12.0,0.1533885152,1
15,83211,5532,1.0,16.0,-0.1936251426,1
15,83211,5442,1.0,18.0,-0.2786587563,1
15,83211,5433,1.0,20.0,-0.3927482132,1
15,83211,4443,1.0,22.0,-0.4791107191,1
15,831111,82221,1.0,0.0,0.2332239775,0
15,831111,771,3.0,-22.0,1.8024646023,0
15,831111,762,3.0,-12.0,1.4362767373,0
15,831111,7611,2.0,-10.0,1.1503091414,0
15,831111,753,3.0,-6.0,1.3038629472,0
15,831111,7521,2.0,-2.0,0.8385473763,0
15,831111,75111,1.0,0.0,0.5350039710,0
15,831111,744,3.0,-4.0,1.2804751693,0
15,831111,7431,2.0,2.0,0.7598720532,1
15,831111,7422,2.0,4.0,0.6049200114,1
15,831111,74211,1.0,6.0,0.1959001723,1
15,831111,7332,2.0,6.0,0.5233559276,1
15,831111,73311,1.0,8.0,0.0880982503,1
15,831111,73221,1.0,10.0,-0.0994118256,1
15,831111,72222,1.0,12.0,-0.2705679106,1
15,831111,663,3.0,-4.0,1.3028683220,0
15,831111,6621,2.0,0.0,0.8375682244,0
15,831111,66111,1.0,2.0,0.5308791688,1
15,831111,654,3.0,0.0,1.2759433359,0
15,831111,6531,2.0,6.0,0.7079069939,1
15,831111,6522,2.0,8.0,0.5115499145,1
15,831111,65211,1.0,10.0,0.0730860593,1
15,831111,6441,2.0,8.0,0.6470694739,1
15,831111,6432,2.0,12.0,0.3350062987,1
15,831111,64311,1.0,14.0,-0.1234124951,1
15,831111,64221,1.0,16.0,-0.3148969891,1
15,831111,6333,2.0,14.0,0.2274261232,1
15,831111,63321,1.0,18.0,-0.4242152160,1
15,831111,63222,1.0,20.0,-0.5961357667,1
15,831111,555,3.0,2.0,1.2722899017,1
15,831111,5541,2.0,10.0,0.5914277381,1
15,831111,5532,2.0,14.0,0.2685904343,1
15,831111,55311,1.0,16.0,-0.1936251426,1
15,831111,55221,1.0,18.0,-0.3858752253,1
15,831111,5442,2.0,16.0,0.1882195369,1
15,831111,54411,1.0,18.0,-0.2786587563,1
15,831111,5433,2.0,18.0,0.0765480587,1
15,831111,54321,1.0,22.0,-0.5820259113,1
15,831111,54222,1.0,24.0,-0.7543743748,1
15,831111,53331,1.0,24.0,-0.6929596728,1
15,831111,53322,1.0,26.0,-0.8654249119,1
15,831111,4443,2.0,20.0,-0.0070466624,1
15,831111,44421,1.0,24.0,-0.6690410229,1
15,831111,44331,1.0,26.0,-0.7803716262,1
15,831111,44322,1.0,28.0,-0.9532742996,1
15,831111,43332,1.0,30.0,-1.0651743815,1
15,831111,33333,1.0,32.0,-1.1775673464,1
15,82221,771,2.0,-22.0,1.7064392084,0
15,82221,762,2.0,-12.0,1.3196917152,0
15,82221,7611,1.0,-10.0,1.0420171193,0
15,82221,753,2.0,-6.0,1.1626701751,0
15,82221,7521,1.0,-2.0,0.7000176070,0
15,82221,75111,0.0,0.0,0.4081344270,0
15,82221,744,2.0,-4.0,1.1301122706,0
15,82221,7431,1.0,2.0,0.5901411028,1
15,82221,7422,1.0,4.0,0.4052867454,1
15,82221,74211,0.0,6.0,-0.0167081545,1
15,82221,741111,-1.0,8.0,-0.3082205960,0
15,82221,7332,1.0,6.0,0.2963112731,1
15,82221,73311,0.0,8.0,-0.1591714261,1
15,82221,663,2.0,-4.0,1.1605141589,0
15,82221,6621,1.0,0.0,0.6972984957,0
15,82221,66111,0.0,2.0,0.3992138160,1
15,82221,654,2.0,0.0,1.1219957343,0
15,82221,6531,1.0,6.0,0.5248378519,1
15,82221,6522,1.0,8.0,0.3004813308,1
15,82221,65211,0.0,10.0,-0.1469287367,1
15,82221,651111,-1.0,12.0,-0.4368393850,0
15,82221,6441,1.0,8.0,0.4512598325,1
15,82221,6432,1.0,12.0,0.0947612544,1
15,82221,64311,0.0,14.0,-0.3786829877,1
15,82221,6333,1.0,14.0,-0.0255672957,1
15,82221,555,2.0,2.0,1.1158384078,1
15,82221,5541,1.0,10.0,0.3907509671,1
15,82221,5532,1.0,14.0,0.0263281056,1
15,82221,55311,0.0,16.0,-0.4498691264,1
15,82221,5442,1.0,16.0,-0.0585214177,1
15,82221,54411,0.0,18.0,-0.5388222593,1
15,82221,5433,1.0,18.0,-0.1806668844,1
15,82221,4443,1.0,20.0,-0.2666938305,1
15,822111,771,3.0,-24.0,1.9718078334,0
15,822111,762,3.0,-14.0,1.6044987119,0
15,822111,7611,2.0,-12.0,1.3196917152,0
15,822111,753,3.0,-8.0,1.4639454431,0
15,822111,7521,2.0,-4.0,0.9992019363,0
15,822111,75111,1.0,-2.0,0.7000176070,0
15,822111,744,3.0,-6.0,1.4362232108,0
15,822111,7431,2.0,0.0,0.9049667533,0
15,822111,7422,2.0,2.0,0.7598720532,1
15,822111,74211,1.0,4.0,0.4052867454,1
15,822111,741111,0.0,6.0,-0.0167081545,1
15,822111,7332,2.0,4.0,0.6969106708,1
15,822111,73311,1.0,6.0,0.2963112731,1
15,822111,73221,1.0,8.0,0.0880982503,1
15,822111,72222,1.0,10.0,-0.0994118256,1
15,822111,663,3.0,-6.0,1.4625500252,0
15,822111,6621,2.0,-2.0,0.9976560446,0
15,822111,66111,1.0,0.0,0.6972984957,0
15,822111,654,3.0,-2.0,1.4299494774,0
15,822111,6531,2.0,4.0,0.8906547423,1
15,822111,6522,2.0,6.0,0.7079069939,1
15,822111,65211,1.0,8.0,0.3004813308,1
15,822111,651111,0.0,10.0,-0.1469287367,1
15,822111,6441,2.0,6.0,0.8458524294,1
15,822111,6432,2.0,10.0,0.5403484030,1
15,822111,64311,1.0,12.0,0.0947612544,1
15,822111,64221,1.0,14.0,-0.1234124951,1
15,822111,6333,2.0,12.0,0.4317381520,1
15,822111,63321,1.0,16.0,-0.2360925866,1
15,822111,63222,1.0,18.0,-0.4242152160,1
15,822111,555,3.0,0.0,1.4250765078,0
15,822111,5541,2.0,8.0,0.8021267524,1
15,822111,5532,2.0,12.0,0.4787698335,1
15,822111,55311,1.0,14.0,0.0263281056,1
15,822111,55221,1.0,16.0,-0.1936251426,1
15,822111,5442,2.0,14.0,0.4014303853,1
15,822111,54411,1.0,16.0,-0.0585214177,1
15,822111,5433,2.0,16.0,0.2864298590,1
15,822111,54321,1.0,20.0,-0.3927482132,1
15,822111,54222,1.0,22.0,-0.5820259113,1
15,822111,53331,1.0,22.0,-0.5062072555,1
15,822111,53322,1.0,24.0,-0.6929596728,1
15,822111,4443,2.0,18.0,0.2046169405,1
15,822111,44421,1.0,22.0,-0.4791107191,1
15,822111,44331,1.0,24.0,-0.5930613316,1
15,822111,44322,1.0,26.0,-0.7803716262,1
15,822111,43332,1.0,28.0,-0.8923220262,1
15,822111,33333,1.0,30.0,-1.0047112983,1
15,8211111,771,4.0,-26.0,2.2439126320,0
15,8211111,762,4.0,-16.0,1.8954396741,0
15,8211111,7611,3.0,-14.0,1.6044987119,0
15,8211111,753,4.0,-10.0,1.7691785180,0
15,8211111,7521,3.0,-6.0,1.3038629472,0
15,8211111,75111,2.0,-4.0,0.9992019363,0
15,8211111,744,4.0,-8.0,1.7451927011,0
15,8211111,7431,3.0,-2.0,1.2197062645,0
15,8211111,7422,3.0,0.0,1.0793571355,0
15,8211111,74211,2.0,2.0,0.7598720532,1
15,8211111,741111,1.0,4.0,0.4052867454,1
15,8211111,7332,3.0,2.0,1.0396305794,1
15,8211111,73311,2.0,4.0,0.6969106708,1
15,8211111,73221,2.0,6.0,0.5233559276,1
15,8211111,732111,1.0,8.0,0.0880982503,1
15,8211111,72222,2.0,8.0,0.3453678574,1
15,8211111,722211,1.0,10.0,-0.0994118256,1
15,8211111,663,4.0,-8.0,1.7681838929,0
15,8211111,6621,3.0,-4.0,1.3028683220,0
15,8211111,66111,2.0,-2.0,0.9976560446,0
15,8211111,654,4.0,-4.0,1.7401754681,0
15,8211111,6531,3.0,2.0,1.2170862781,1
15,8211111,6522,3.0,4.0,1.0698173209,1
15,8211111,65211,2.0,6.0,0.7079069939,1
15,8211111,651111,1.0,8.0,0.3004813308,1
15,8211111,6441,3.0,4.0,1.1985905617,1
15,8211111,6432,3.0,8.0,0.9529493047,1
15,8211111,64311,2.0,10.0,0.5403484030,1
15,8211111,64221,2.0,12.0,0.3350062987,1
15,8211111,642111,1.0,14.0,-0.1234124951,1
15,8211111,6333,3.0,10.0,0.8618033729,1
15,8211111,63321,2.0,14.0,0.2274261232,1
15,8211111,633111,1.0,16.0,-0.2360925866,1
15,8211111,63222,2.0,16.0,0.0335205746,1
15,8211111,632211,1.0,18.0,-0.4242152160,1
15,8211111,622221,1.0,20.0,-0.5961357667,1
15,8211111,555,4.0,-2.0,1.7361430546,0
15,8211111,5541,3.0,6.0,1.1772332227,1
15,8211111,5532,3.0,10.0,0.9034404732,1
15,8211111,55311,2.0,12.0,0.4787698335,1
15,8211111,55221,2.0,14.0,0.2685904343,1
15,8211111,552111,1.0,16.0,-0.1936251426,1
15,8211111,5442,3.0,12.0,0.8375536874,1
15,8211111,54411,2.0,14.0,0.4014303853,1
15,8211111,5433,3.0,14.0,0.7334806268,1
15,8211111,54321,2.0,18.0,0.0765480587,1
15,8211111,543111,1.0,20.0,-0.3927482132,1
15,8211111,54222,2.0,20.0,-0.1210517237,1
15,8211111,542211,1.0,22.0,-0.5820259113,1
15,8211111,53331,2.0,20.0,-0.0353466212,1
15,8211111,53322,2.0,22.0,-0.2312482242,1
15,8211111,533211,1.0,24.0,-0.6929596728,1
15,8211111,532221,1.0,26.0,-0.8654249119,1
15,8211111,522222,1.0,28.0,-1.0303339380,1
15,8211111,4443,3.0,16.0,0.6584662728,1
15,8211111,44421,2.0,20.0,-0.0070466624,1
15,8211111,444111,1.0,22.0,-0.4791107191,1
15,8211111,44331,2.0,22.0,-0.1200890432,1
15,8211111,44322,2.0,24.0,-0.3171533768,1
15,8211111,443211,1.0,26.0,-0.7803716262,1
15,8211111,442221,1.0,28.0,-0.9532742996,1
15,8211111,43332,2.0,26.0,-0.4289317538,1
15,8211111,433311,1.0,28.0,-0.8923220262,1
15,8211111,433221,1.0,30.0,-1.0651743815,1
15,8211111,432222,1.0,32.0,-1.2309266412,1
15,8211111,33333,2.0,28.0,-0.5413121886,1
15,8211111,333321,1.0,32.0,-1.1775673464,1
15,8211111,333222,1.0,34.0,-1.3438465694,1
15,81111111,771,5.0,-28.0,2.5223017755,0
15,81111111,762,5.0,-18.0,2.1916706338,0
15,81111111,7611,4.0,-16.0,1.8954396741,0
15,81111111,753,5.0,-12.0,2.0773409314,0
15,81111111,7521,4.0,-8.0,1.6124228919,0
15,81111111,75111,3.0,-6.0,1.3038629472,0
15,81111111,744,5.0,-10.0,2.0562921972,0
15,81111111,7431,4.0,-4.0,1.5358226944,0
15,81111111,7422,4.0,-2.0,1.3980688803,0
15,81111111,74211,3.0,0.0,1.0793571355,0
15,81111111,741111,2.0,2.0,0.7598720532,1
15,81111111,7332,4.0,0.0,1.3596465889,0
15,81111111,73311,3.0,2.0,1.0396305794,1
15,81111111,73221,3.0,4.0,0.9083153167,1
15,81111111,732111,2.0,6.0,0.5233559276,1
15,81111111,7311111,1.0,8.0,0.0880982503,1
15,81111111,72222,3.0,6.0,0.7605341516,1
15,81111111,722211,2.0,8.0,0.3453678574,1
15,81111111,7221111,1.0,10.0,-0.0994118256,1
15,81111111,663,5.0,-10.0,2.0766461707,0
15,81111111,6621,4.0,-6.0,1.6117751721,0
15,81111111,66111,3.0,-4.0,1.3028683220,0
15,81111111,654,5.0,-6.0,2.0521438408,0
15,81111111,6531,4.0,0.0,1.5336697195,0
15,81111111,6522,4.0,2.0,1.3968448585,1
15,81111111,65211,3.0,4.0,1.0698173209,1
15,81111111,651111,2.0,6.0,0.7079069939,1
15,81111111,6441,4.0,2.0,1.5221748868,1
15,81111111,6432,4.0,6.0,1.3287335871,1
15,81111111,64311,3.0,8.0,0.9529493047,1
15,81111111,64221,3.0,10.0,0.7683868537,1
15,81111111,642111,2.0,12.0,0.3350062987,1
15,81111111,6411111,1.0,14.0,-0.1234124951,1
15,81111111,6333,4.0,8.0,1.2601761085,1
15,81111111,63321,3.0,12.0,0.6720159511,1
15,81111111,633111,2.0,14.0,0.2274261232,1
15,81111111,63222,3.0,14.0,0.4842768789,1
15,81111111,632211,2.0,16.0,0.0335205746,1
15,81111111,6321111,1.0,18.0,-0.4242152160,1
15,81111111,622221,2.0,18.0,-0.1496030263,1
15,81111111,6222111,1.0,20.0,-0.5961357667,1
15,81111111,555,5.0,-4.0,2.0487147088,0
15,81111111,5541,4.0,4.0,1.5178482011,1
15,81111111,5532,4.0,8.0,1.2966324345,1
15,81111111,55311,3.0,10.0,0.9034404732,1
15,81111111,55221,3.0,12.0,0.7098358350,1
15,81111111,552111,2.0,14.0,0.2685904343,1
15,81111111,5511111,1.0,16.0,-0.1936251426,1
15,81111111,5442,4.0,10.0,1.2465292964,1
15,81111111,54411,3.0,12.0,0.8375536874,1
15,81111111,5433,4.0,12.0,1.1572116804,1
15,81111111,54321,3.0,16.0,0.5325305603,1
15,81111111,543111,2.0,18.0,0.0765480587,1
15,81111111,54222,3.0,18.0,0.3371583691,1
15,81111111,542211,2.0,20.0,-0.1210517237,1
15,81111111,5421111,1.0,22.0,-0.5820259113,1
15,81111111,53331,3.0,18.0,0.4256780899,1
15,81111111,53322,3.0,20.0,0.2302088167,1
15,81111111,533211,2.0,22.0,-0.2312482242,1
15,81111111,5331111,1.0,24.0,-0.6929596728,1
15,81111111,532221,2.0,24.0,-0.4164284426,1
15,81111111,5322111,1.0,26.0,-0.8654249119,1
15,81111111,522222,2.0,26.0,-0.5936174769,1
15,81111111,5222211,1.0,28.0,-1.0303339380,1
15,81111111,4443,4.0,14.0,1.0919508751,1
15,81111111,44421,3.0,18.0,0.4538200651,1
15,81111111,444111,2.0,20.0,-0.0070466624,1
15,81111111,44331,3.0,20.0,0.3447491525,1
15,81111111,44322,3.0,22.0,0.1470762144,1
15,81111111,443211,2.0,24.0,-0.3171533768,1
15,81111111,4431111,1.0,26.0,-0.7803716262,1
15,81111111,442221,2.0,26.0,-0.5032764152,1
15,81111111,4422111,1.0,28.0,-0.9532742996,1
15,81111111,43332,3.0,24.0,0.0373077144,1
15,81111111,433311,2.0,26.0,-0.4289317538,1
15,81111111,433221,2.0,28.0,-0.6146329045,1
15,81111111,4332111,1.0,30.0,-1.0651743815,1
15,81111111,432222,2.0,30.0,-0.7928184228,1
15,81111111,4322211,1.0,32.0,-1.2309266412,1
15,81111111,4222221,1.0,34.0,-1.3931247754,1
15,81111111,33333,3.0,26.0,-0.0734906933,1
15,81111111,333321,2.0,30.0,-0.7267072211,1
15,81111111,3333111,1.0,32.0,-1.1775673464,1
15,81111111,333222,2.0,32.0,-0.9051456443,1
15,81111111,3332211,1.0,34.0,-1.3438465694,1
15,81111111,3322221,1.0,36.0,-1.5066660416,1
15,81111111,3222222,1.0,38.0,-1.6677915513,1
15,7611,753,1.0,4.0,0.1980674677,1
15,7611,744,1.0,6.0,0.1163654324,1
15,7611,663,1.0,6.0,0.1393278729,1
15,7611,654,1.0,10.0,-0.0134051055,1
15,7611,555,1.0,12.0,-0.0839107322,1
15,7521,744,1.0,-2.0,0.4461649867,0
15,7521,663,1.0,-2.0,0.4644138212,0
15,7521,654,1.0,2.0,0.4365234693,1
15,7521,555,1.0,4.0,0.3966581618,1
15,75111,744,2.0,-4.0,0.7628170019,0
15,75111,7431,1.0,2.0,0.2618541066,1
15,75111,7422,1.0,4.0,0.0789990017,1
15,75111,7332,1.0,6.0,-0.0350069516,1
15,75111,663,2.0,-4.0,0.7761748647,0
15,75111,6621,1.0,0.0,0.3195078575,0
15,75111,654,2.0,0.0,0.7611066176,0
15,75111,6531,1.0,6.0,0.1393278729,1
15,75111,6522,1.0,8.0,-0.0504657607,1
15,75111,6441,1.0,8.0,0.0568334750,1
15,75111,6432,1.0,12.0,-0.2491399562,1
15,75111,6333,1.0,14.0,-0.3626555411,1
15,75111,555,2.0,2.0,0.7579862252,1
15,75111,5541,1.0,10.0,-0.0134051055,1
15,75111,5532,1.0,14.0,-0.3198445664,1
15,75111,5442,1.0,16.0,-0.4075030840,1
15,75111,5433,1.0,18.0,-0.5208155568,1
15,75111,4443,1.0,20.0,-0.6088406459,1
15,744,663,0.0,0.0,0.0514803089,0
15,744,6621,-1.0,4.0,-0.4464280713,0
15,744,66111,-2.0,6.0,-0.7629815853,0
15,7431,663,1.0,-6.0,0.6001821798,0
15,7431,6621,0.0,-2.0,0.1642403128,0
15,7431,66111,-1.0,0.0,-0.2947892265,0
15,7431,654,1.0,-2.0,0.5352857086,0
15,7431,555,1.0,0.0,0.5262023608,0
15,7422,663,1.0,-8.0,0.7698128161,0
15,7422,6621,0.0,-4.0,0.3314512308,0
15,7422,66111,-1.0,-2.0,-0.1350861600,1
15,7422,654,1.0,-4.0,0.7004471094,0
15,7422,6531,0.0,2.0,0.1266198670,1
15,7422,6441,0.0,4.0,0.0344288622,1
15,7422,555,1.0,-2.0,0.6887643542,0
15,7422,5541,0.0,6.0,-0.0362144387,1
15,74211,7332,1.0,0.0,0.2963641297,0
15,74211,663,2.0,-10.0,1.0525441053,0
15,74211,6621,1.0,-6.0,0.6001821798,0
15,74211,66111,0.0,-4.0,0.3314512308,0
15,74211,654,2.0,-6.0,0.9994178653,0
15,74211,6531,1.0,0.0,0.4597171453,0
15,74211,6522,1.0,2.0,0.3051380352,1
15,74211,6441,1.0,2.0,0.4365234693,1
15,74211,6432,1.0,6.0,0.1393278729,1
15,74211,6333,1.0,8.0,0.0289841685,1
15,74211,555,2.0,-4.0,0.9912711778,0
15,74211,5541,1.0,4.0,0.3966581618,1
15,74211,5532,1.0,8.0,0.0704654623,1
15,74211,5442,1.0,10.0,-0.0134051055,1
15,74211,5433,1.0,12.0,-0.1276951419,1
15,74211,4443,1.0,14.0,-0.2143608169,1
15,741111,7332,2.0,-2.0,0.6116884279,0
15,741111,73311,1.0,0.0,0.2963641297,0
15,741111,73221,1.0,2.0,0.1650962756,1
15,741111,72222,1.0,4.0,-0.0166184606,1
15,741111,663,3.0,-12.0,1.3449523796,0
15,741111,6621,2.0,-8.0,0.8844069162,0
15,741111,66111,1.0,-6.0,0.6001821798,0
15,741111,654,3.0,-8.0,1.3039683360,0
15,741111,6531,2.0,-2.0,0.7735605176,0
15,741111,6522,2.0,0.0,0.6384610452,0
15,741111,65211,1.0,2.0,0.3051380352,1
15,741111,6441,2.0,0.0,0.7611066176,0
15,741111,6432,2.0,4.0,0.5663058659,1
15,741111,64311,1.0,6.0,0.1393278729,1
15,741111,64221,1.0,8.0,-0.0504657607,1
15,741111,6333,2.0,6.0,0.4789758969,1
15,741111,63321,1.0,10.0,-0.1615215334,1
15,741111,63222,1.0,12.0,-0.3391911429,1
15,741111,555,3.0,-6.0,1.2980734919,0
15,741111,5541,2.0,2.0,0.7579862252,1
15,741111,5532,2.0,6.0,0.5133976761,1
15,741111,55311,1.0,8.0,0.0704654623,1
15,741111,55221,1.0,10.0,-0.1214883121,1
15,741111,5442,2.0,8.0,0.4426134842,1
15,741111,54411,1.0,10.0,-0.0134051055,1
15,741111,5433,2.0,10.0,0.3375448223,1
15,741111,54321,1.0,14.0,-0.3198445664,1
15,741111,54222,1.0,16.0,-0.4967262223,1
15,741111,53331,1.0,16.0,-0.4328327104,1
15,741111,53322,1.0,18.0,-0.6101898919,1
15,741111,4443,2.0,12.0,0.2563809732,1
15,741111,44421,1.0,16.0,-0.4075030840,1
15,741111,44331,1.0,18.0,-0.5208155568,1
15,741111,44322,1.0,20.0,-0.6983003124,1
15,741111,43332,1.0,22.0,-0.8123591481,1
15,741111,33333,1.0,24.0,-0.9268021157,1
15,7332,663,1.0,-10.0,0.8761087780,0
15,7332,6621,0.0,-6.0,0.4445947477,0
15,7332,66111,-1.0,-4.0,-0.0165876995,1
15,7332,654,1.0,-6.0,0.7936742301,0
15,7332,6531,0.0,0.0,0.2407538923,0
15,7332,6522,0.0,2.0,0.0364548221,1
15,7332,65211,-1.0,4.0,-0.2964704232,0
15,7332,651111,-2.0,6.0,-0.6119004246,0
15,7332,6441,0.0,2.0,0.1813923685,1
15,7332,555,1.0,-4.0,0.7768093005,0
15,7332,5541,0.0,4.0,0.1187822130,1
15,73311,663,2.0,-12.0,1.1520720807,0
15,73311,6621,1.0,-8.0,0.7066478047,0
15,73311,66111,0.0,-6.0,0.4445947477,0
15,73311,654,2.0,-8.0,1.0852006053,0
15,73311,6531,1.0,-2.0,0.5352857086,0
15,73311,6522,1.0,0.0,0.3733371943,0
15,73311,65211,0.0,2.0,0.0364548221,1
15,73311,651111,-1.0,4.0,-0.2964704232,0
15,73311,6441,1.0,0.0,0.5057560137,0
15,73311,6432,1.0,4.0,0.2450144948,1
15,73311,6333,1.0,6.0,0.1393278729,1
15,73311,555,2.0,-6.0,1.0727986015,0
15,73311,5541,1.0,2.0,0.4962626308,1
15,73311,5532,1.0,6.0,0.1820129734,1
15,73311,5442,1.0,8.0,0.1015788206,1
15,73311,5433,1.0,10.0,-0.0134051055,1
15,73311,4443,1.0,12.0,-0.0988004648,1
15,73221,663,2.0,-14.0,1.3215688167,0
15,73221,6621,1.0,-10.0,0.8761087780,0
15,73221,66111,0.0,-8.0,0.6117354103,0
15,73221,654,2.0,-10.0,1.2519292596,0
15,73221,6531,1.0,-4.0,0.7004471094,0
15,73221,6522,1.0,-2.0,0.5352857086,0
15,73221,65211,0.0,0.0,0.2407538923,0
15,73221,651111,-1.0,2.0,-0.2278960399,0
15,73221,6441,1.0,-2.0,0.6652685265,0
15,73221,6432,1.0,2.0,0.4365234693,1
15,73221,64311,0.0,4.0,0.0344288622,1
15,73221,6333,1.0,4.0,0.3433612354,1
15,73221,555,2.0,-8.0,1.2379686774,0
15,73221,5541,1.0,0.0,0.6578284361,0
15,73221,5532,1.0,4.0,0.3966581618,1
15,73221,55311,0.0,6.0,-0.0362144387,1
15,73221,5442,1.0,6.0,0.3249847840,1
15,73221,54411,0.0,8.0,-0.1307472425,1
15,73221,5433,1.0,8.0,0.2044791644,1
15,73221,4443,1.0,10.0,0.1213574284,1
15,732111,72222,1.0,0.0,0.2332239775,0
15,732111,663,3.0,-16.0,1.6054772975,0
15,732111,6621,2.0,-12.0,1.1520720807,0
